,url,title,doi,abstract,full_doc_link,is_open_access
89,https://www.nature.com/articles/ismej20074,Microbial ecology meets electrochemistry: electricity-driven and driving communities,https://doi.org/10.1038/ismej.2007.4,"Bio-electrochemical systems (BESs) have recently emerged as an exciting technology. In a BES, bacteria interact with electrodes using electrons, which are either removed or supplied through an electrical circuit. The most-described type of BES is microbial fuel cells (MFCs), in which useful power is generated from electron donors as, for example, present in wastewater. This form of charge transport, known as extracellular electron transfer, was previously extensively described with respect to metals such as iron and manganese. The importance of these interactions in global biogeochemical cycles is essentially undisputed. A wide variety of bacteria can participate in extracellular electron transfer, and this phenomenon is far more widespread than previously thought. The use of BESs in diverse research projects is helping elucidate the mechanism by which bacteria shuttle electrons externally. New forms of interactions between bacteria have been discovered demonstrating how multiple populations within microbial communities can co-operate to achieve energy generation. New environmental processes that were difficult to observe or study previously can now be simulated and improved via BESs. Whereas pure culture studies make up the majority of the studies performed thus far, even greater contributions of BESs are expected to occur in natural environments and with mixed microbial communities. Owing to their versatility, unmatched level of control and capacity to sustain novel processes, BESs might well serve as the foundation of a new environmental biotechnology. While highlighting some of the major breakthroughs and addressing only recently obtained data, this review points out that despite rapid progress, many questions remain unanswered.",https://www.nature.com/articles/ismej20074.pdf,True
90,https://www.nature.com/articles/35090573,Calcitic microlenses as part of the photoreceptor system in brittlestars,https://doi.org/10.1038/35090573,"Photosensitivity in most echinoderms has been attributed to ‘diffuse’ dermal receptors1,2,3. Here we report that certain single calcite crystals used by brittlestars for skeletal construction4,5 are also a component of specialized photosensory organs, conceivably with the function of a compound eye. The analysis of arm ossicles in Ophiocoma6 showed that in light-sensitive species, the periphery of the labyrinthic calcitic skeleton extends into a regular array of spherical microstructures that have a characteristic double-lens design. These structures are absent in light-indifferent species. Photolithographic experiments in which a photoresist film was illuminated through the lens array showed selective exposure of the photoresist under the lens centres. These results provide experimental evidence that the microlenses are optical elements that guide and focus the light inside the tissue. The estimated focal distance (4–7 µm below the lenses) coincides with the location of nerve bundles—the presumed primary photoreceptors. The lens array is designed to minimize spherical aberration and birefringence and to detect light from a particular direction. The optical performance is further optimized by phototropic chromatophores that regulate the dose of illumination reaching the receptors. These structures represent an example of a multifunctional biomaterial that fulfills both mechanical and optical functions.",https://www.nature.com/articles/35090573.pdf,True
91,https://www.nature.com/articles/35082144,Turning the key on Drosophila audition,https://doi.org/10.1038/35082144,"The genetic dissection of Drosophila audition is advancing considerably1,2,3,4, but complementary studies are needed to unravel the chain of mechanosensory events that bring about hearing in the fly3. Here we investigate the delicate biomechanics of the fly's minute antennal hearing organs and show that they look and work like a lock and key. Rotating in response to sound, the antenna's distal segment mechanically activates the auditory receptors — thereby 'unlocking' the mechanism of Drosophila audition.",https://www.nature.com/articles/35082144.pdf,True
92,https://www.nature.com/articles/35018159,Preventing cyanide release from leaves,https://doi.org/10.1038/35018159,"Organisms that produce hydrogen cyanide gas to protect themselves against predators can do so by the enzymatic breakdown of a class of compounds known as cyanogens (such as cyanogenic glycosides)1,2. Here we show how a neotropical butterfly, Heliconius sara, can avoid the harmful effects of the cyanogenic leaves of Passiflora auriculata (passion vine), on which its larvae feed exclusively. To our knowledge this is the first example of an insect that is able to metabolize cyanogens and thereby prevent the release of cyanide. The mechanistic details of this pathway might suggest new ways to make cyanogenic crops more useful as a food source.",https://www.nature.com/articles/35018159.pdf,True
93,https://www.nature.com/articles/435164a,A record-breaking pollen catapult,https://doi.org/10.1038/435164a,"The release of stored elastic energy often drives rapid movements in animal systems1,2, and plant components employing this mechanism should be able to move with similar speed. Here we describe how the flower stamens of the bunchberry dogwood (Cornus canadensis) rely on this principle to catapult pollen into the air as the flower opens explosively3,4,5. Our high-speed video observations show that the flower opens in less than 0.5 ms — to our knowledge, the fastest movement so far recorded in a plant.",https://www.nature.com/articles/435164a.pdf,True
94,https://www.nature.com/articles/325146a0,Antifreeze activity of Antarctic fish glycoprotein and a synthetic polymer,https://doi.org/10.1038/325146a0,"Antifreeze glycoproteins (AFGPs) and proteins isolated from the sera of some polar fish species and overwintering insects are able to depress the freezing temperature of the aqueous body fluids (and of water) by means of a non-col ligative mechanism1,2. All previous measurements of the antifreeze effect have been performed on bulk samples under conditions where ice nucleation would be catalysed by participate impurities, giving limited and indeterminate degrees of undercooling. We report the first measurements of homogeneous (spontaneous) ice nucleation rates in deeply under-cooled (<233 K) solutions of AFGP and polyvinyl pyrrolidone (PVP), a well-characterized polymer which finds use as a cryoprotectant. Antifreeze activity is said3 to derive from the sorption of AFGP molecules on the active growth sites of ice crystals, preventing normal growth and inducing unusual crystal habits. We have performed experiments on the inhibition of ice crystal growth in solutions containing AFGP and PVP under standardized conditions, and find that the homogeneous nucleation and crystallization rates are sensitive to low concentrations of both substances, but AFGP is remarkably effective at inhibiting ice crystal growth.",https://www.nature.com/articles/325146a0.pdf,True
95,https://www.nature.com/articles/297062a0,"Male Eufriesia purpurata, a DDT-collecting euglossine bee in Brazil",https://doi.org/10.1038/297062a0,"While studying the ecology of the malaria vector Anopheles (Nyssorhynchus) darlingi Root along the Ituxi River, Amazonas, Brazil, we observed aggregates of bees on the walls of houses that were routinely sprayed with DDT. Several bees collected from DDT-treated house walls in August 1978 were identified as male specimens of Eufriesia purpurata (Moscary) of the tribe Euglossini (Hymenoptera: Apoidae). (The bees were identified as Euplusia purpurata by Anthony Raw, Laboratorio de Ecologia, Universidade de Brasilia. The change of generic name from Euplusia to Eufriesia is based on ref. 1.) These bees were well known to the local residents as the insects that eat DDT and we present here the first documentation that they (1) are attracted to DDT, (2) actively collect large quantities of DDT from treated house walls and (3) suffer no apparent insecticidal effects. We also found that the frequency of house visiting is most intense during July to September. Most bees arrive at houses before 12.00 h, remain 2–3 h and return on subsequent days to collect more DDT. Noise produced by bees as they collected DDT was a notable disturbance to 76% of 21 families interviewed along the Ituxi River.",https://www.nature.com/articles/297062a0.pdf,True
96,https://www.nature.com/articles/217086b0,Mechanism of Closure of the Aortic Valve,https://doi.org/10.1038/217086b0,"THE human aortic valve consists of three cusps made of relatively inelastic, muscle-free material about 0.15 mm thick. It opens and shuts about once a second, and withstands a pressure difference of 100 mm of mercury when closed. It usually functions for 70 yr without failure, and works so efficiently that very little blood is regurgitated at each pulse. In order to support this large pressure difference, the cusps must close simultaneously in all operating conditions and should not touch the wall of the aorta, for considerable reversed flow would then be required to close the valve. This action suggests a fluid dynamic control mechanism which positions the cusps away from the wall of the aorta, so that the slightest reversed flow will close the valve.",https://www.nature.com/articles/217086b0.pdf,True
97,https://www.nature.com/articles/30871,Dragon fish see using chlorophyll,https://doi.org/10.1038/30871,"Most deep-sea fish have visual pigments that are most sensitive to wavelengths around 460-490 nm, the intensity maxima of both conventional blue bioluminescence and dim residual sunlight1. The predatory deep-sea dragon fish Malacosteus niger, the closely related Aristostomias sp. and Pachystomias microdon can, in addition to blue bioluminescence, also emit far-red light from suborbital photophores2, which is invisible to other deep-sea animals. Whereas Aristostomias sp. enhances its long-wavelength sensitivity using visual pigments that are unusually red sensitive3, we now report that M. niger attains the same result using a derivative of chlorophyll as a photosensitizer.",https://www.nature.com/articles/30871.pdf,True
98,https://jeb.biologists.org/content/216/7/1152,Flow-dependent porosity and other biomechanical properties of mysticete baleen,10.1242/jeb.078931,"Despite its vital function in a highly dynamic environment, baleen is typically assumed to be a static material. Its biomechanical and material properties have not previously been explored. Thus I tested sections of baleen from bowhead whales, Balaena mysticetus, and humpback whales, Megaptera novaeangliae, alone or in groups representing miniature ‘racks’, in a flow tank through which water and buoyant particles circulated with variable flow velocity. Kinematic sequences were recorded through an endoscopic camera or viewing window. One set of experiments investigated particle capture; another series analyzed biomechanical behavior, including fringe spacing, movement and interaction. Baleen fringe porosity directly correlates, in a mostly linear fashion, with velocity of incident water flow. However, undulation and interaction of fringes (especially of bowheads) at higher flow velocities can decrease porosity. Fringe porosity depends on distance from the baleen plate. Porosity also varies, with fringe length, by position along the length of an individual plate. Plate orientation, which varied from 0 to 90 deg relative to water flow, is crucial in fringe spacing and particle capture. At all flow velocities, porosity is lowest with plates aligned parallel to water flow. Turbulence introduced when plates rotate perpendicular to flow (as in cross-flow filtration) increases fringe interaction, so that particles more easily strike fringes yet more readily dislodge. Baleen of bowhead whales, which feed by continuous ram filtration, differs biomechanically from that of humpbacks, which use intermittent lunge filtration. The longer, finer fringes of bowhead baleen readily form a mesh-like mat, especially at higher flow velocities, to trap tiny particles.",https://jeb.biologists.org/content/216/7/1152.full.pdf,True
99,https://jeb.biologists.org/content/215/22/3965,Self-cleaning in tree frog toe pads; a mechanism for recovering from contamination without the need for grooming,10.1242/jeb.073809,"Tree frogs use adhesive toe pads for climbing on a variety of surfaces. They rely on wet adhesion, which is aided by the secretion of mucus. In nature, the pads will undoubtedly get contaminated regularly through usage, but appear to maintain their stickiness over time. Here, we show in two experiments that the toe pads of White's tree frogs (Litoria caerulea) quickly recover from contamination through a self-cleaning mechanism. We compared adhesive forces prior to and after contamination of (1) the whole animal on a rotatable platform and (2) individual toe pads in restrained frogs mimicking individual steps using a motorised stage. In both cases, the adhesive forces recovered after a few steps but this took significantly longer in single toe pad experiments from restrained frogs, showing that use of the pads increases recovery. We propose that both shear movements and a ‘flushing’ effect of the secreted mucus play an important role in shedding particles/contaminants.",https://jeb.biologists.org/content/215/22/3965.full.pdf,True
100,https://jeb.biologists.org/content/215/12/2072,Localized fluidization burrowing mechanics of Ensis directus,10.1242/jeb.058172,"Muscle measurements of Ensis directus, the Atlantic razor clam, indicate that the organism only has sufficient strength to burrow a few centimeters into the soil, yet razor clams burrow to over 70 cm. In this paper, we show that the animal uses the motions of its valves to locally fluidize the surrounding soil and reduce burrowing drag. Substrate deformations were measured using particle image velocimetry (PIV) in a novel visualization system that enabled us to see through the soil and watch E. directus burrow in situ. PIV data, supported by soil and fluid mechanics theory, show that contraction of the valves of E. directus locally fluidizes the surrounding soil. Particle and fluid mixtures can be modeled as a Newtonian fluid with an effective viscosity based on the local void fraction. Using these models, we demonstrate that E. directus is strong enough to reach full burrow depth in fluidized soil, but not in static soil. Furthermore, we show that the method of localized fluidization reduces the amount of energy required to reach burrow depth by an order of magnitude compared with penetrating static soil, and leads to a burrowing energy that scales linearly with depth rather than with depth squared.",https://jeb.biologists.org/content/215/12/2072.full.pdf,True
101,https://jeb.biologists.org/content/215/9/1502,Fracture toughness of locust cuticle,10.1242/jeb.068221,"Insect cuticle is one of the most common biological materials, yet very little is known about its mechanical properties. Many parts of the insect exoskeleton, such as the jumping legs of locusts, have to withstand high and repeated loading without failure. This paper presents the first measurements of fracture toughness for insect cuticle using a standard engineering approach. Our results show that the fracture toughness of cuticle in locust hind legs is 4.12 MPa m1/2 and decreases with desiccation of the cuticle. Stiffness and strength of the tibia cuticle were measured using buckling and cantilever bending and increased with desiccation. A combination of the cuticle’s high toughness with a relatively low stiffness of 3.05 GPa results in a work of fracture of 5.56 kJ m–2, which is amongst the highest of any biological material, giving the insect leg an exceptional ability to tolerate defects such as cracks and damage. Interestingly, insect cuticle achieves these unique properties without using reinforcement by a mineral phase, which is often found in other biological composite materials. These findings thus might inspire the development of new biomimetic composite materials.",https://jeb.biologists.org/content/215/9/1502.full.pdf,True
102,https://jeb.biologists.org/content/215/9/1502,Fracture toughness of locust cuticle,10.1242/jeb.068221,"Insect cuticle is one of the most common biological materials, yet very little is known about its mechanical properties. Many parts of the insect exoskeleton, such as the jumping legs of locusts, have to withstand high and repeated loading without failure. This paper presents the first measurements of fracture toughness for insect cuticle using a standard engineering approach. Our results show that the fracture toughness of cuticle in locust hind legs is 4.12 MPa m1/2 and decreases with desiccation of the cuticle. Stiffness and strength of the tibia cuticle were measured using buckling and cantilever bending and increased with desiccation. A combination of the cuticle’s high toughness with a relatively low stiffness of 3.05 GPa results in a work of fracture of 5.56 kJ m–2, which is amongst the highest of any biological material, giving the insect leg an exceptional ability to tolerate defects such as cracks and damage. Interestingly, insect cuticle achieves these unique properties without using reinforcement by a mineral phase, which is often found in other biological composite materials. These findings thus might inspire the development of new biomimetic composite materials.",https://jeb.biologists.org/content/215/9/1502.full.pdf,True
103,https://jeb.biologists.org/content/214/23/3960,"Kingfisher feathers – colouration by pigments, spongy nanostructures and thin films",10.1242/jeb.062620,"The colours of the common kingfisher, Alcedo atthis, reside in the barbs of the three main types of feather: the orange breast feathers, the cyan back feathers and the blue tail feathers. Scanning electron microscopy showed that the orange barbs contain small pigment granules. The cyan and blue barbs contain spongy nanostructures with slightly different dimensions, causing different reflectance spectra. Imaging scatterometry showed that the pigmented barbs create a diffuse orange scattering and the spongy barb structures create iridescence. The extent of the angle-dependent light scattering increases with decreasing wavelength. All barbs have a cortical envelope with a thickness of a few micrometres. The reflectance spectra of the cortex of the barbs show oscillations when measured from small areas, but when measured from larger areas the spectra become wavelength independent. This can be directly understood with thin film modelling, assuming a somewhat variable cortex thickness. The cortex reflectance appears to be small but not negligible with respect to the pigmentary and structural barb reflectance.",https://jeb.biologists.org/content/214/23/3960.full.pdf,True
104,https://jeb.biologists.org/content/214/22/3850,Regulation of brain temperature in winter-acclimatized reindeer under heat stress,10.1242/jeb.057455,"Reindeer (Rangifer tarandus) are protected against the Arctic winter cold by thick fur of prime insulating capacity and hence have few avenues of heat loss during work. We have investigated how these animals regulate brain temperature under heavy heat loads. Animals were instrumented for measurements of blood flow, tissue temperatures and respiratory frequency (f) under full anaesthesia, whereas measurements were also made in fully conscious animals while in a climatic chamber or running on a treadmill. At rest, brain temperature (Tbrain) rose from 38.5±0.1°C at 10°C to 39.5±0.2°C at 50°C, while f increased from ×7 to ×250 breaths min–1, with a change to open-mouth panting (OMP) at Tbrain 39.0±0.1°C, and carotid and sublingual arterial flows increased by 160% and 500%, respectively. OMP caused jugular venous and carotid arterial temperatures to drop, presumably owing to a much increased respiratory evaporative heat loss. Angular oculi vein (AOV) flow was negligible until Tbrain reached 38.9±0.1°C, but it increased to 0.81 ml min–1 kg–1 at Tbrain 39.2±0.2°C. Bilateral occlusion of both AOVs induced OMP and a rise in Tbrain and f at Tbrain >38.8°C. We propose that reindeer regulate body and, particularly, brain temperature under heavy heat loads by a combination of panting, at first through the nose, but later, when the heat load and the minute volume requirements increase due to exercise, primarily through the mouth and that they eventually resort to selective brain cooling.",https://jeb.biologists.org/content/214/22/3850.full.pdf,True
105,https://jeb.biologists.org/content/214/13/2215.short,Honeybee flight: a novel ‘streamlining’ response,10.1242/jeb.050310,"Animals that move rapidly through the air can save considerable energy by reducing the drag that they need to overcome during flight. We describe a novel ‘streamlining’ response in tethered, flying honeybees in which the abdomen is held in a raised position when the visual system is exposed to a pattern of image motion that is characteristic of forward flight. This visually evoked response, which can be elicited without exposing the insect to any airflow, presumably serves to reduce the aerodynamic drag that would otherwise be produced by the abdomen during real flight. The response is critically dependent on the presence of appropriate image motion everywhere within the large field of view of the insect. Thus, our results also underscore the importance of using panoramic stimulation for the study of visually guided flight in insects, and reveal the relative importance of various regions of the visual field in assessing the speed of flight through the environment.",https://jeb.biologists.org/content/214/13/2215.full.pdf,True
106,https://jeb.biologists.org/content/214/13/2175,The diving bell and the spider: the physical gill of Argyroneta aquatica,10.1242/jeb.056093,"Argyroneta aquatica is a unique air-breathing spider that lives virtually its entire life under freshwater. It creates a dome-shaped web between aquatic plants and fills the diving bell with air carried from the surface. The bell can take up dissolved O2 from the water, acting as a ‘physical gill’. By measuring bell volume and O2 partial pressure (PO2) with tiny O2-sensitive optodes, this study showed that the spiders produce physical gills capable of satisfying at least their resting requirements for O2 under the most extreme conditions of warm stagnant water. Larger spiders produced larger bells of higher O2 conductance (GO2). GO2 depended on surface area only; effective boundary layer thickness was constant. Bells, with and without spiders, were used as respirometers by measuring GO2 and the rate of change in PO2. Metabolic rates were also measured with flow-through respirometry. The water–air PO2 difference was generally less than 10 kPa, and spiders voluntarily tolerated low internal PO2 approximately 1–4 kPa before renewal with air from the surface. The low PO2 in the bell enhanced N2 loss from the bell, but spiders could remain inside for more than a day without renewal. Spiders appeared to enlarge the bells in response to higher O2 demands and lower aquatic PO2.",https://jeb.biologists.org/content/214/13/2175.full.pdf,True
107,https://jeb.biologists.org/content/214/12/2047,Circumferential spicule growth by pericellular silica deposition in the hexactinellid sponge Monorhaphis chuni,10.1242/jeb.056275,"The giant basal spicule of the hexactinellid sponge Monorhaphis chuni represents the longest natural siliceous structure on Earth. This spicule is composed of concentrically arranged lamellae that are approximately 10 μm thick. In the present study, we investigated the formation of outer lamellae on a cellular level using microscopic and spectroscopic techniques. It is shown that the formation of an outermost lamella begins with the association of cell clusters with the surface of the thickening and/or growing spicule. The cells release silica for controlled formation of a lamella. The pericellular (silica) material fuses to a delimited and textured layer of silica with depressions approximately 20–30 μm in diameter. The newly formed layer initially displays 40 μm wide, well-structured banded ribbons and only attains its plain surface in a final step. The chemical composition in the depressions was studied using energy dispersive X-ray spectroscopy and by staining with Texas Red. The data suggest that those depressions are the nests for the silica-forming cells and that silica formation starts with a direct association of silica-forming cells with the outer surface of the spicule, where they remain and initiate the development of the next lamellae.",https://jeb.biologists.org/content/214/12/2047.full.pdf,True
108,https://jeb.biologists.org/content/214/6/915,Non-wetting wings and legs of the cranefly aided by fine structures of the cuticle,10.1242/jeb.051128,"Non-wetting surfaces are imperative to the survival of terrestrial and semi-aquatic insects as they afford resistance to wetting by rain and other liquid surfaces that insects may encounter. Thus, there is an evolutionary pay-off for these insects to adopt hydrophobic technologies, especially on contacting surfaces such as legs and wings. The cranefly is a weak flier, with many species typically found in wet/moist environments where they lay eggs. Water droplets placed on this insect's wings will spontaneously roll off the surface. In addition, the insect can stand on water bodies without its legs penetrating the water surface. The legs and wings of this insect possess thousands of tiny hairs with intricate surface topographies comprising a series of ridges running longitudinally along the long axis of the hair fibre. Here we demonstrate that this fine hair structure enhances the ability of the hairs to resist penetration into water bodies.",https://jeb.biologists.org/content/214/6/915.full.pdf,True
109,https://jeb.biologists.org/content/214/5/848,The protective role of aquaporins in the freeze-tolerant insect Eurosta solidaginis: functional characterization and tissue abundance of EsAQP1,10.1242/jeb.051276,"The movement of water and small solutes is integral to the survival of freezing and desiccation in insects, yet the underlying mechanisms of these processes are not fully known. Recent evidence suggests that aquaporin (AQP) water channels play critical roles in protecting cells from osmotic damage during freezing and desiccation. Our study sequenced, functionally characterized and measured the tissue abundance of an AQP from freeze-tolerant larvae of the gall fly, Eurosta solidaginis (Diptera: Tephritidae). The newly characterized EsAQP1 contains two NPA motifs and six transmembrane regions, and is phylogenetically related to an AQP from the anhydrobiotic chironomid Polypedilum vanderplanki. Using a Xenopus laevis oocyte swelling assay, we demonstrated that EsAQP1 increases water permeability to nine times that of simple diffusion through the membrane. In contrast to its high water permeability, EsAQP1 was impermeable to both glycerol and urea. The abundance of EsAQP1 increased from October to December in all tissues tested and was most abundant in the brain of winter larvae. Because the nervous system is thought to be the primary site of freezing injury, EsAQP1 may cryoprotect the brain from damage associated with water imbalance. The sequence, phylogenetic relationship, osmotic permeability, tissue distribution and seasonal abundance of EsAQP1 further support the role of AQPs in promoting freezing tolerance.",https://jeb.biologists.org/content/214/5/848.full.pdf,True
110,https://jeb.biologists.org/content/214/4/521,"The mechanics of explosive dispersal and self-burial in the seeds of the filaree, Erodium cicutarium (Geraniaceae)",10.1242/jeb.050567,"The filaree (Erodium cicutarium), a small, flowering plant related to geraniums, possesses a unique seed dispersal mechanism: the plant can fling its seeds up to half a meter away; and the seeds can bury themselves by drilling into the ground, twisting and untwisting in response to changes in humidity. These feats are accomplished using awns, helical bristles of dead but hygroscopically active tissue attached to the seeds. Here, we describe the kinematics of explosive dispersal and self-burial based on detailed high-speed and time-lapse videos. We use these observations to develop a simple mechanical model that accounts for the coiling behavior of the awn and allows comparison of the strain energy stored in the awn with the kinetic energy at launch. The model is used to examine tradeoffs between dispersal distance and reliability of the dispersal mechanism. The mechanical model may help in understanding the invasive potential of this species and provides a framework for examining other evolutionary tradeoffs in seed dispersal mechanisms among the Geraniaceae.",https://jeb.biologists.org/content/214/4/521.full.pdf,True
111,https://jeb.biologists.org/content/213/23/4092,Characterization of mechanisms for Ca2+ and HCO3–/CO32– acquisition for shell formation in embryos of the freshwater common pond snail Lymnaea stagnalis,10.1242/jeb.045088,"The freshwater common pond snail Lymnaea stagnalis produces embryos that complete direct development, hatching as shell-bearing individuals within 10 days despite relatively low ambient calcium and carbonate availability. This development is impaired by removal of ambient total calcium but not by removal of bicarbonate and/or carbonate. In this study we utilized pharmacological agents to target possible acquisition pathways for both Ca2+ and accumulation of carbonate in post-metamorphic, shell-laying embryos. Using whole egg mass flux measurements and ion-specific microelectrode analytical techniques, we have demonstrated that carbonic anhydrase-catalyzed hydration of CO2 is central in the acquisition of both shell-forming ions because it provides the hydrogen ions for an electrogenic vacuolar-type H+-ATPase that fuels the uptake of Ca2+ via voltage-dependent Ca2+ channels and possibly an electrogenic Ca2+/1H+ exchanger. Additionally, CO2 hydration provides an endogenous source of HCO –3. Thus, hydration of endogenous CO2 forms HCO –3 for calcification while hydrogen ions are excreted, contributing to continued Ca2+ uptake, as well as creating favorable alkaline internal conditions for calcification. The connections between Ca2+ and HCO
–3 acquisition mechanisms that we describe here provide new insight into this efficient, embryonic calcification in freshwater.",https://jeb.biologists.org/content/213/23/4092.full.pdf,True
112,https://jeb.biologists.org/content/213/22/3920,The mechanics of the adhesive locomotion of terrestrial gastropods,10.1242/jeb.046706,"Research on the adhesive locomotion of terrestrial gastropods is gaining renewed interest as it provides a source of guidance for the design of soft biomimetic robots that can perform functions currently not achievable by conventional rigid vehicles. The locomotion of terrestrial gastropods is driven by a train of periodic muscle contractions (pedal waves) and relaxations (interwaves) that propagate from their tails to their heads. These ventral waves interact with a thin layer of mucus secreted by the animal that transmits propulsive forces to the ground. The exact mechanism by which these propulsive forces are generated is still a matter of controversy. Specifically, the exact role played by the complex rheological and adhesive properties of the mucus is not clear. To provide quantitative data that could shed light on this question, we use a newly developed technique to measure, with high temporal and spatial resolution, the propulsive forces that terrestrial gastropods generate while crawling on smooth flat surfaces. The traction force measurements demonstrate the importance of the finite yield stress of the mucus in generating thrust and are consistent with the surface of the ventral foot being lifted with the passage of each pedal wave. We also show that a forward propulsive force is generated beneath each stationary interwave and that this net forward component is balanced by the resistance caused by the outer rim of the ventral foot, which slides at the speed of the center of mass of the animal. Simultaneously, the animal pulls the rim laterally inward. Analysis of the traction forces reveals that the kinematics of the pedal waves is far more complex than previously thought, showing significant spatial variation (acceleration/deceleration) as the waves move from the tail to the head of the animal.",https://jeb.biologists.org/content/213/22/3920.full.pdf,True
113,https://jeb.biologists.org/content/213/20/3457,Always on the bright side of life: anti-adhesive properties of insect ommatidia grating,10.1242/jeb.043661,"The surface of some insect eyes consists of arrays of cuticular protuberances, which are 50–300 nm in diameter, and are termed corneal nipples or ommatidia gratings. They were widely reported to reduce the reflectance for normally incident light, contributing to camouflage by reducing glare to predators, while furthermore enhancing the intake of light, which is especially important for nocturnal insects. Our preliminary observations suggest a third function: in contrast to the rest of the body, ommatidia of various insects remain clean, even in a heavy contaminated environment. In order to prove such an anti-contamination hypothesis of these structures, we measured the adhesive properties of polymer moulds of insect ommatidia, and compared these data with control surfaces having the same curvature radii but lacking such a nanostructure. A scanning electron microscope (SEM) study and force measurements using an atomic force microscope (AFM) on the eye surfaces of three different insect species, dragonfly Aeshna mixta (Odonata), moth Laothoe populi (Lepidoptera) and fly Volucella pellucens (Diptera), were undertaken. We revealed that adhesion is greatly reduced by corneal grating in L. populi and V. pellucens when compared with their smooth controls. The smooth cornea of A. mixta showed no statistically significant difference to its control. We assume that this anti-adhesive phenomenon is due to a decrease in the real contact area between contaminating particles and the eye's surface. Such a combination of three functions in one nanostructure can be interesting for the development of industrial multifunctional surfaces capable of enhancing light harvesting while reducing light reflection and adhesion.",https://jeb.biologists.org/content/213/20/3457.full.pdf,True
114,https://jeb.biologists.org/content/213/17/2967,Comparative jet wake structure and swimming performance of salps,10.1242/jeb.041962,"Salps are barrel-shaped marine invertebrates that swim by jet propulsion. Morphological variations among species and life-cycle stages are accompanied by differences in swimming mode. The goal of this investigation was to compare propulsive jet wakes and swimming performance variables among morphologically distinct salp species (Pegea confoederata, Weelia (Salpa) cylindrica, Cyclosalpa sp.) and relate swimming patterns to ecological function. Using a combination of in situ dye visualization and particle image velocimetry (PIV) measurements, we describe properties of the jet wake and swimming performance variables including thrust, drag and propulsive efficiency. Locomotion by all species investigated was achieved via vortex ring propulsion. The slow-swimming P. confoederata produced the highest weight-specific thrust (T=53 N kg–1) and swam with the highest whole-cycle propulsive efficiency (ηwc=55%). The fast-swimming W. cylindrica had the most streamlined body shape but produced an intermediate weight-specific thrust (T=30 N kg–1) and swam with an intermediate whole-cycle propulsive efficiency (ηwc=52%). Weak swimming performance variables in the slow-swimming C. affinis, including the lowest weight-specific thrust (T=25 N kg–1) and lowest whole-cycle propulsive efficiency (ηwc=47%), may be compensated by low energetic requirements. Swimming performance variables are considered in the context of ecological roles and evolutionary relationships.",https://jeb.biologists.org/content/213/17/2967.full.pdf,True
115,https://jeb.biologists.org/content/213/15/2665,Harbor seal vibrissa morphology suppresses vortex-induced vibrations,10.1242/jeb.043216,"Harbor seals (Phoca vitulina) often live in dark and turbid waters, where their mystacial vibrissae, or whiskers, play an important role in orientation. Besides detecting and discriminating objects by direct touch, harbor seals use their whiskers to analyze water movements, for example those generated by prey fish or by conspecifics. Even the weak water movements left behind by objects that have passed by earlier can be sensed and followed accurately (hydrodynamic trail following). While scanning the water for these hydrodynamic signals at a swimming speed in the order of meters per second, the seal keeps its long and flexible whiskers in an abducted position, largely perpendicular to the swimming direction. Remarkably, the whiskers of harbor seals possess a specialized undulated surface structure, the function of which was, up to now, unknown. Here, we show that this structure effectively changes the vortex street behind the whiskers and reduces the vibrations that would otherwise be induced by the shedding of vortices from the whiskers (vortex-induced vibrations). Using force measurements, flow measurements and numerical simulations, we find that the dynamic forces on harbor seal whiskers are, by at least an order of magnitude, lower than those on sea lion (Zalophus californianus) whiskers, which do not share the undulated structure. The results are discussed in the light of pinniped sensory biology and potential biomimetic applications.",https://jeb.biologists.org/content/213/15/2665.full.pdf,True
116,https://jeb.biologists.org/content/213/10/1731,Butterfly wing colors: glass scales of Graphium sarpedon cause polarized iridescence and enhance blue/green pigment coloration of the wing membrane,10.1242/jeb.041434,"The wings of the swordtail butterfly Graphium sarpedon nipponum contain the bile pigment sarpedobilin, which causes blue/green colored wing patches. Locally the bile pigment is combined with the strongly blue-absorbing carotenoid lutein, resulting in green wing patches and thus improving camouflage. In the dorsal forewings, the colored patches lack the usual wing scales, but instead have bristles. We have found that on the ventral side most of these patches have very transparent scales that enhance, by reflection, the wing coloration when illuminated from the dorsal side. These glass scales furthermore create a strongly polarized iridescence when illuminated by obliquely incident light from the ventral side, presumably for intraspecific signaling. A few ventral forewing patches have diffusely scattering, white scales that also enhance the blue/green wing coloration when observed from the dorsal side.",https://jeb.biologists.org/content/213/10/1731.full.pdf,True
117,https://jeb.biologists.org/content/213/10/1697,Ant search strategies after interrupted tandem runs,10.1242/jeb.031880,All authors contributed equally to this work,https://jeb.biologists.org/content/213/10/1697.full.pdf,True
